@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047357,0.215216,10.212292,44.701452,59.64963,27.050151,32.59948,0.94682,0.429367,0.517452,53.348976,0.846809,89.437228,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.996739,0.994631,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.996739,0.996887,0.949907,0.952381,0,0,0,0,0,0,7631,63409,8473,95.238095,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.000674,0.003741,0.145413,0.777035,59.64963,0.061933,59.587698,0.94682,0.000983,0.945836,59.587698,0.945836,99.896172,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7631,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032607,0.178299,7.031643,37.033474,59.64963,35.826122,23.823509,0.94682,0.568669,0.378151,55.352701,0.878614,92.796386,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.997826,0.996522,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.997826,0.997946,0.966346,0.968254,0,0,0,0,0,0,7578,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.044481,0.202167,9.592257,41.991039,59.64963,40.922727,18.726904,0.94682,0.649567,0.297252,53.659596,0.85174,89.957968,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.983152,0.976982,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.983152,0.984819,0.948148,0.952381,0,0,0,0,0,0,7684,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.007134,0.050635,1.538469,10.517059,59.64963,0.809656,58.839974,0.94682,0.012852,0.933968,58.839974,0.933968,98.642646,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7631,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.030978,0.168577,6.680387,35.014163,59.64963,19.770412,39.879219,0.94682,0.313816,0.633003,55.509919,0.88111,93.059954,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.997826,0.996298,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.997826,0.997893,0.966346,0.968254,0,0,0,0,0,0,7631,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.012505,0.083625,2.696589,17.369286,59.64963,1.736348,57.913282,0.94682,0.027561,0.919258,57.951354,0.919863,97.152914,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.001,0,0,0,0,0,7631,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016163,0.125997,3.485507,26.170216,59.64963,20.913714,38.735916,0.94682,0.331964,0.614856,57.514892,0.912935,96.421204,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.994565,0.990077,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.994565,0.994614,0.983033,0.984127,0.001,0,0,0,0,0,7684,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.021177,0.120202,4.566714,24.966578,59.64963,3.350724,56.298906,0.94682,0.053186,0.893633,56.750163,0.900796,95.13917,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.001,0,0,0,0,0,7737,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079745,0.281729,17.196703,58.516352,59.64963,121.341395,-61.691765,0.94682,1.926054,-0.979234,49.073472,0.778944,82.269533,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.953261,0.903407,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.953261,0.94925,0.916512,0.920635,0.001,0,0,0,0,0,7631,63409,8473,92.063492,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.046662,0.212713,10.062582,44.181403,59.64963,24.458637,35.190993,0.94682,0.388232,0.558587,53.415251,0.847861,89.548335,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.988852,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.993713,0.949098,0.952381,0.001,0,0,0,0,0,7578,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016598,0.123884,3.579371,25.731382,59.64963,5.852304,53.797327,0.94682,0.092894,0.853926,57.47304,0.91227,96.351041,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.001,0,0,0,0,0,7578,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03504,0.172191,7.55624,35.764896,59.64963,19.704361,39.94527,0.94682,0.312768,0.634052,55.040618,0.873661,92.273191,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994322,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.99682,0.965761,0.968254,0.001,0,0,0,0,0,7631,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.005022,0.037197,1.083049,7.726033,59.64963,0.535198,59.114433,0.94682,0.008495,0.938324,59.114433,0.938324,99.102765,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,7578,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.000369,0.002064,0.079566,0.42871,59.64963,0.033731,59.6159,0.94682,0.000535,0.946284,59.6159,0.946284,99.943452,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,7631,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.019926,0.124859,4.296988,25.933884,59.64963,4.852132,54.797499,0.94682,0.077018,0.869802,57.105003,0.906429,95.734043,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.001,0,0,0,0,0,7737,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.00206,0.009997,0.444153,2.076353,59.64963,0.191905,59.457725,0.94682,0.003046,0.943773,59.457725,0.943773,99.67828,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,7684,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.024391,0.141839,5.259807,29.460714,59.64963,17.875564,41.774067,0.94682,0.283739,0.66308,56.463085,0.896239,94.657896,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.995652,0.992251,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.995652,0.995728,0.965761,0.968254,0.001,0,0,0,0,0,7684,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016949,0.126082,3.654987,26.187893,59.64963,15.475363,44.174268,0.94682,0.245641,0.701179,57.442434,0.911785,96.299731,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.995652,0.992251,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.995652,0.995728,0.983033,0.984127,0.001,0,0,0,0,0,7684,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.040981,0.190568,8.837482,39.581933,59.64963,19.821029,39.828601,0.94682,0.31462,0.6322,54.186809,0.860108,90.841818,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.994565,0.990585,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.994565,0.994723,0.949098,0.952381,0.001,0,0,0,0,0,7631,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.000203,0.000919,0.043685,0.190785,59.64963,0.01845,59.63118,0.94682,0.000293,0.946527,59.63118,0.946527,99.969069,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,7684,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.029433,0.165099,6.347209,34.291804,59.64963,9.510489,50.139141,0.94682,0.15096,0.795859,55.659366,0.883482,93.310495,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,1,1,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,1,1,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031885,0.177051,6.875989,36.774365,59.64963,40.701003,18.948628,0.94682,0.646048,0.300772,55.420223,0.879686,92.909584,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.988043,0.974095,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.988043,0.987119,0.966346,0.968254,0.001,0,0,0,0,0,7631,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.013421,0.105877,2.894146,21.991069,59.64963,2.654556,56.995075,0.94682,0.042136,0.904684,57.78484,0.91722,96.87376,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0,0,0,0,0,7631,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.042255,0.195293,9.112072,40.563339,59.64963,43.129647,16.519984,0.94682,0.684598,0.262222,53.9413,0.856211,90.430232,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.983696,0.979156,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.983696,0.985917,0.948148,0.952381,0.001,0,0,0,0,0,7684,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.040198,0.186798,8.668604,38.798744,59.64963,38.418763,21.230867,0.94682,0.609822,0.336998,54.460088,0.864446,91.299959,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.988043,0.978736,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.988043,0.988363,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,63,0,0,100,0,0,1,0.002779,0.012512,0.599187,2.598765,59.64963,0.25999,59.38964,0.94682,0.004127,0.942693,59.38964,0.942693,99.564138,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.015625,0,15.625,0,7684,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031845,0.178167,6.867186,37.006124,59.64963,30.989841,28.65979,0.94682,0.491902,0.454917,55.424117,0.879748,92.916111,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.993478,0.989118,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.993478,0.993786,0.966346,0.968254,0.001,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016159,0.126006,3.48459,26.172093,59.64963,17.598323,42.051307,0.94682,0.279338,0.667481,57.515166,0.912939,96.421664,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.996739,0.994322,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.996739,0.99682,0.983033,0.984127,0.001,0,0,0,0,0,7631,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031796,0.178171,6.85665,37.006895,59.64963,31.885695,27.763935,0.94682,0.506122,0.440697,55.428562,0.879818,92.923563,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.994565,0.990585,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.994565,0.994723,0.966346,0.968254,0.001,0,0,0,0,0,7737,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.013395,0.105416,2.888605,21.895306,59.64963,2.624761,57.024869,0.94682,0.041663,0.905157,57.788186,0.917273,96.879369,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.001,0,0,0,0,0,7578,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.029869,0.149987,6.441061,31.153056,59.64963,17.221895,42.427735,0.94682,0.273363,0.673456,55.767077,0.885192,93.491068,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994322,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.99682,0.965761,0.968254,0,0,0,0,0,0,7737,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015385,0.100643,3.317836,20.903941,59.64963,2.491466,57.158164,0.94682,0.039547,0.907272,57.604961,0.914364,96.572201,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,7631,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.034144,0.178636,7.362995,37.103626,59.64963,46.038288,13.611342,0.94682,0.730766,0.216053,55.207277,0.876306,92.552588,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.983696,0.977823,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.983696,0.985652,0.965761,0.968254,0,0,0,0,0,0,7684,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.027354,0.143185,5.898745,29.740168,59.64963,7.643905,52.005726,0.94682,0.121332,0.825488,56.128136,0.890923,94.096369,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.998913,0.998188,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.998913,0.998951,0.965078,0.968254,0,0,0,0,0,0,7525,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031584,0.174256,6.810899,36.193861,59.64963,11.043374,48.606257,0.94682,0.175292,0.771528,55.448109,0.880129,92.956333,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.997826,0.996522,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.997826,0.997946,0.966346,0.968254,0,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016228,0.125998,3.49962,26.170331,59.64963,14.618973,45.030658,0.94682,0.232047,0.714772,57.508879,0.912839,96.411124,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.996739,0.994322,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.996739,0.99682,0.983033,0.984127,0,0,0,0,0,0,7631,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016002,0.125977,3.450753,26.16601,59.64963,13.285617,46.364014,0.94682,0.210883,0.735937,57.529628,0.913169,96.445908,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997826,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997826,0.997893,0.983033,0.984127,0,0,0,0,0,0,7578,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032025,0.178184,6.906011,37.009752,59.64963,51.669671,7.979959,0.94682,0.820154,0.126666,55.407584,0.879485,92.888394,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984783,0.963174,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984783,0.98244,0.966346,0.968254,0,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032879,0.178247,7.090198,37.022801,59.64963,38.796844,20.852786,0.94682,0.615823,0.330997,55.328918,0.878237,92.756515,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.990217,0.982585,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.990217,0.990438,0.966346,0.968254,0,0,0,0,0,0,7578,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031749,0.178166,6.846673,37.005989,59.64963,29.05092,30.598711,0.94682,0.461126,0.485694,55.43277,0.879885,92.930618,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.995652,0.992899,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.995652,0.995877,0.966346,0.968254,0,0,0,0,0,0,7684,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.036026,0.160652,7.768831,33.368172,59.64963,8.116462,51.533168,0.94682,0.128833,0.817987,54.873757,0.871012,91.993457,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994631,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.996887,0.965761,0.968254,0,0,0,0,0,0,7684,63409,8473,98.412698,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016013,0.125979,3.453177,26.166337,59.64963,13.489458,46.160172,0.94682,0.214118,0.732701,57.528607,0.913152,96.444197,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.997826,0.996298,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.997826,0.997893,0.983033,0.984127,0,0,0,0,0,0,7631,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031361,0.175814,6.76288,36.517469,59.64963,39.04764,20.60199,0.94682,0.619804,0.327016,55.468607,0.880454,92.990696,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.982609,0.953996,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.982609,0.97867,0.966346,0.968254,0,0,0,0,0,0,7631,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015732,0.124831,3.392494,25.927956,59.64963,6.766755,52.882875,0.94682,0.107409,0.839411,57.554261,0.91356,96.487204,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0,0,0,0,0,7578,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2227,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.017246,0.126323,3.718973,26.237916,59.64963,18.148235,41.501395,0.94682,0.288067,0.658752,57.412556,0.91131,96.249642,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.996739,0.994322,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.996739,0.99682,0.983033,0.984127,0,0,0,0,0,0,7737,63409,8473,98.412698,50.793651,?,?
